ward,precinct,name,address,accessible
33,2,Hibbard School,3244 W Ainslie St,True
33,3,First Vietnamese United Methodist Church,3100 W Wilson Av,True
33,4,Linne School,3221 N Sacramento Av,True
33,5,Ceviche Peruvian Resturant,2554 W Diversey Av,True
33,6,Grover Cleveland School,3121 W Byron St,True
33,7,Albany Park Cmty Ctr,3401 W Ainslie St,True
33,8,First Vietnamese United Methodist Church,3100 W Wilson Av,True
33,9,Brands Pk,3259 N Elston Av,True
33,10,West Byron Place,2815 W Byron St,True
33,11,Celestial Church Of Christ,4100 N Troy St,False
33,12,Grover Cleveland School,3121 W Byron St,True
33,13,Carlos Fuentes Charter School,2845 W Barry Av,True
33,14,Carlos Fuentes Charter School,2845 W Barry Av,True
33,15,Maries Golden Cue,3241 W Montrose Av,True
33,16,Immaculate Heart Of Mary,3820 N Spaulding Av,True
33,17,Briskus Bistro,4100 N Kedzie Av,True
33,18,Hanul Family Alliance,5008 N Kedzie Av,True
33,19,Ceviche Peruvian Resturant,2554 W Diversey Av,True
33,20,Our Lady Of Mercy Church,4432 N Troy,True
33,21,Bateman School,4221 N Sacramento Av,True
33,22,De Paul College Prep,3633 N California Av,True
33,23,Bateman School,4221 N Sacramento Av,True
33,24,Horner Park,2741 W Montrose Av,True
33,25,Horner Park,2741 W Montrose Av,True
33,26,Logan Avondale Post 2978,3009 N Kedzie Av,True
33,27,Roosevelt High School,3436 W Wilson Av,True
33,28,Logan Avondale Post 2978,3009 N Kedzie Av,True
34,1,Salvation Army Ray/Joan Kroc Corp,1250 W 119 St,True
34,2,Greater Mt Eagle MB Church,10856 S Halsted St,True
34,3,Metcalfe School,12339 S Normal Av,True
34,4,Solomons Universal Temple Of Peace,412 W 107 St,True
34,5,Higgins School,11710 S Morgan St,True
34,6,New Crtn Binding/Loosing Ministry,12900 S Halsted St,True
34,7,Maple Park Missionary Bapt Church,11759 S Ashland Av,True
34,8,Mt Joy Baptist Church,11339 S May St,False
34,9,Greater Canaan Mb Ch Adm Building,36 W 119 St,True
34,10,Salvation Army Ray/Joan Kroc Corp,1250 W 119 St,True
34,11,Alex Haley Academy,11411 S Eggleston Av,False
34,12,Garvey School,10309 S Morgan St,True
34,13,Shoop School,1460 W 112 St,True
34,14,Major Charles L Hunt VFW Post,344 W 119 St,True
34,15,St James Ministries,11750 S Lowe Av,True
34,16,West Pullman Park,401 W 123 St,True
34,17,Apostolic Pentecostal Church,11401 S Vincennes Av,True
34,18,Christian Missionary Baptist Church,132 W 104 St,True
34,19,Apostolic Pentecostal Church,11401 S Vincennes Av,True
34,20,Messiah Baptist Ch,10400 S Halsted St,False
34,21,Mt Vernon School,10540 S Morgan St,False
34,22,Solomons Universal Temple Of Peace,412 W 107 St,True
34,23,Fenger High School,11220 S Wallace St,True
34,24,Fernwood Park,10436 S Wallace St,True
34,25,Prayer/Faith Outreach Ministries,944 W 103 St,True
34,26,Brown Academy,12607 S Union Av,True
34,27,The Holland Home,240 W 107 Pl,True
34,28,Wentworth Commons Apartments,11045 S Wentworth Av,True
34,29,Ada Park,11250 S Ada St,True
34,30,Dunne Technology Academy,10845 S Union Av,True
34,31,Hancock House,12045 S Emerald Av,True
34,32,Ada Park,11250 S Ada St,True
34,33,St James Ministries,11750 S Lowe Av,True
34,34,Fernwood School,10041 S Union Av,False
34,35,Julian High School,10330 S Elizabeth St,True
34,36,Allen Metropolitan Church,10946 S Lowe Av,True
34,37,Agape Community Ctr,342 W 111 St,True
34,38,Corner Stone Presbyterian Church,11200 S State St,True
34,39,Wentworth Commons Apartments,11045 S Wentworth Av,True
34,40,White Park,1120 W 122 St,True
34,41,Alex Haley Academy,11411 S Eggleston Av,False
34,42,Sheldon Heights Church,11325 S Halsted St,False
34,43,Sheldon Heights Church,11325 S Halsted St,False
34,44,Prayer/Faith Outreach Ministries,944 W 103 St,True
34,45,Washington Heights Sr Suites,848 W 103 St,True
34,46,Euclid Park,9800 S Parnell Av,True
34,47,Foundation College Prep,1233 W 109 Pl,True
34,48,Mt Vernon School,10540 S Morgan St,False
34,49,Wacker School,9746 S Morgan St,True
34,50,West Pullman Park,401 W 123 St,True
34,51,White Park,1120 W 122 St,True
34,52,Wacker School,9746 S Morgan St,True
34,53,Alex Haley Academy,11411 S Eggleston Av,False
35,1,St Nicolai Church,3000 N Kedzie Av,True
35,2,Christopher House,3255 W Altgeld St,True
35,3,Mozart School,2200 N Hamlin Av,True
35,4,Murphy School,3539 W Grace St,True
35,5,Logandale Middle Annex Sch,3212 W George St,True
35,6,Hairpin Art Ctr,2800 N Milwaukee Av,True
35,7,Latin Amer Motorcycle Assoc,3519 W Fullerton Av,True
35,8,Latin Amer Motorcycle Assoc,3519 W Fullerton Av,True
35,9,Haugan School,4540 N Hamlin Av,True
35,10,Christopher House,3255 W Altgeld St,True
35,11,Hairpin Art Ctr,2800 N Milwaukee Av,True
35,12,Nixon School,2121 N Keeler,True
35,13,Pritzker College Prep,1833 N Kedvale Av,True
35,14,Levee Hall,4035 W Fullerton Av,True
35,15,Monroe School,3651 W Schubert Av,True
35,16,Iglesia De Jesucisto,1847 N Kildare Av,False
35,17,Diversey Square Apts,3305 W Diversey Av,True
35,18,Nixon School,2121 N Keeler,True
35,19,Nixon School,2121 N Keeler,True
35,20,Tabor Evangelical Luth Church,3542 W Sunnyside Av,False
35,21,Mozart School,2200 N Hamlin Av,True
35,22,Jensen Park,4650 N Lawndale Av,True
35,23,Independence Library,3548 W Irving Pk Rd,True
35,24,Avondale Park,3516 W School St,True
35,25,Logan Square Apts,2600 N Kedzie Av,True
35,26,Murphy School,3539 W Grace St,True
35,27,Henry School,4250 N St Louis Av,False
35,28,Monroe School,3651 W Schubert Av,True
35,29,Aspira Haugan School,3729 W Leland Av,True
35,30,Jensen Park,4650 N Lawndale Av,True
35,31,Henry School,4250 N St Louis Av,False
36,1,Montclare Leyden Post,6940 W Diversey Av,True
36,2,Parkview Villa Banquets,6155 W Fullerton Av,True
36,3,Mcgrath City Honda,6720 W Grand Av,True
36,4,Chicago Fire Station,2323 N Natchez Av,True
36,5,Senior Suites Of Belmont,6045 W Grand Av,True
36,6,Iglesia Evangelica Emanuel,5018 W Armitage Av,True
36,7,Schorsch Vlg Improvement Assn,6940 W Belmont Av,True
36,8,Lloyd School,2103 N Lamon Av,False
36,9,Blackhawk Park,2318 N Lavergne Av,True
36,10,West Belmont Library,3104 N Narragansett Av,True
36,11,Hermosa Park,2240 N Kilbourn Av,True
36,12,North Grand High School,4338 W Wabansia Av,True
36,13,Hermosa Park,2240 N Kilbourn Av,True
36,14,Messiah Lutheran Church,6201 W Patterson Av,True
36,15,Messiah Lutheran Church,6201 W Patterson Av,True
36,16,Liberty Christian Church,5447 W Addison St,False
36,17,Reinberg School,3425 N Major Av,True
36,18,Chicago Academy,3400 N Austin Av,True
36,19,Locke School,2845 N Newcastle Av,True
36,20,Reinberg School,3425 N Major Av,True
36,21,Math &amp; Science Academy,2231 N Central Av,True
36,22,Northwest Middle School,5252 W Palmer St,True
36,23,Senior Suites Of Belmont,6045 W Grand Av,True
36,24,Steinmetz School,3030 N Mobile Av,True
36,25,St Stanislaus Church,2318 N Lorel Av,True
36,26,West Belmont Library,3104 N Narragansett Av,True
36,27,Montclare United Church Of Christ,6935 W Medill Av,True
36,28,Islamic Cmty Center,6501 W Belmont Av,False
36,29,Bell Park,3020 N Oak Park Av,True
36,30,Namaste United Ch Of Christ,6337 W Cornelia Av,False
37,1,Austin Campus,231 N Pine Av,True
37,2,Chgo Northside New Hope Ch,4255 W Division St,False
37,3,Orr Campus,730 N Pulaski Rd,True
37,4,Brian Piccolo School,1040 N Keeler Av,True
37,5,Hamlett Isom Cme Church,5446 W Division St,True
37,6,Taylor Funeral Home,5348 W North Av,True
37,7,Brian Piccolo School,1040 N Keeler Av,True
37,8,Brian Piccolo School,1040 N Keeler Av,True
37,9,Howe School,720 N Lorel,True
37,10,El Mexico Moderno Ball Room,1645 N Cicero Av,True
37,11,New Galilee Baptist Church,431 N Laramie Av,False
37,12,Sweet Relief,4249 W Division St,True
37,13,Orr Campus,730 N Pulaski Rd,True
37,14,Bethel Small Business Ctr,1150 N Lamon Av,True
37,15,John Hay Cmty Academy,1018 N Laramie Av,True
37,16,Heritage Intl Christian Church,5320 W North Av,True
37,17,Howe School,720 N Lorel,True
37,18,New Greater True Light MBC,5401 W Chicago Av,True
37,19,Sweet Relief,4247 W Division St,True
37,20,Ronald McNair School,4820 W Walton St,True
37,21,Augusta Play Ground,4431 W Augusta Bv,True
37,22,El Mexico Moderno Ball Room,1645 N Cicero Av,True
37,23,Bethel Deliverance Church,5330 W Division St,True
37,24,Heritage Intl Christian Church,5320 W North Av,True
37,25,John Hay Cmty Academy,1018 N Laramie Av,True
37,26,Rock Of Salvation Church,5350 W Bloomingdale Av,True
37,27,West Chicago Library,4856 W Chicago Av,True
37,28,Brian Piccolo School,1040 N Keeler Av,True
37,29,Hamlett Isom Cme Church,5446 W Division St,True
37,30,Henry Nash School,4837 W Erie St,True
37,31,Lafollette Park,1333 N Laramie Av,True
37,32,New Genesis AOG Bapt Church,1400 N Laramie Av,False
37,33,Bethel Small Business Ctr,1150 N Lamon Av,True
37,34,Apac/Cath Charities WIC Ctr,5125 W Chicago Av,True
37,35,New Greater True Light MBC,5401 W Chicago Av,True
37,36,Apac/Cath Charities WIC Ctr,5125 W Chicago Av,True
37,37,Plaza Arms,501 N Central Av,False
37,38,New Genesis AOG Bapt Church,1400 N Laramie Av,False
37,39,New Galilee Baptist Church,431 N Laramie Av,False
37,40,Lafollette Park,1333 N Laramie Av,True
37,41,Heritage Intl Christian Church,5320 W North Av,True
38,1,Portage Park School,5330 W Berteau Av,True
38,2,Our Lady Mother Of The Church,8701 W Leland Av,True
38,3,Chicago Fire Station,3918 N Harlem Av,True
38,4,Shabbona Park,6935 W Addison St,True
38,5,Our Saviour Luth Church,3457 N Neva Av,False
38,6,Dever School,3436 N Osceola Av,True
38,7,Hiawatha Park,8029 W Forest Preserve Dr,True
38,8,United In Faith Luth Church,6525 W Irving Pk Rd,True
38,9,St Francis Borgia Church,8025 W Addison St,True
38,10,Martin Luther Lutheran Church,6850 W Addison St,False
38,11,New Life Community Church,5700 W Berteau Av,True
38,12,Our Lady Mother Of The Church,8701 W Leland Av,True
38,13,Dunning Public Library,7455 W Cornelia Av,True
38,14,Dunham Park,4638 N Melvina Av,True
38,15,Smyser School,4310 N Melvina Av,True
38,16,Martin Luther Lutheran Church,6850 W Addison St,False
38,17,Canty School,3740 N Panama Av,True
38,18,Dunham Park,4638 N Melvina Av,True
38,19,Wright College,4300 N Narragansett Av,True
38,20,Canty School,3740 N Panama Av,True
38,21,Merrimac Park,6343 W Irving Park Rd,True
38,22,Hungarian Baptist Church,5757 W Windsor Av,False
38,23,Chicago Fire Station,5758 W Grace St,True
38,24,Hiawatha Park,8029 W Forest Preserve Dr,True
38,25,Dunham Park,4638 N Melvina Av,True
38,26,Merrimac Park,6343 W Irving Park Rd,True
38,27,St Francis Borgia Church,8025 W Addison St,True
38,28,Canty School,3740 N Panama Av,True
38,29,Dever School,3436 N Osceola Av,True
38,30,Hiawatha Park,8029 W Forest Preserve Dr,True
38,31,St Mary Romanian Ch,4225 N Central Av,False
38,32,St Mary Romanian Ch,4225 N Central Av,False
38,33,St John Rila Orth Church,5944 W Cullom,False
38,34,Chgo Fil-Am 7th Day Adventist,3920 N Central Av,True
38,35,Mike Anderson Cheverolet,5301 W Irving Park Rd,True
38,36,St John Rila Orth Church,5944 W Cullom,False
38,37,Merrimac Park,6343 W Irving Park Rd,True
38,38,Bridge School,3800 N New England Av,False
38,39,Thorp School,6024 W Warwick Av,True
38,40,New Life Community Church,5700 W Berteau Av,True
38,41,Portage Park School,5330 W Berteau Av,True
39,1,Sauganash Park,5861 N Kostner Av,True
39,2,Senate Apartments,5801 N Pulaski Rd,True
39,3,Korean Martyrs Catholic Church,4115 N Kedvale Av,False
39,4,Sauganash Park,5861 N Kostner Av,True
39,5,Palmer School,5051 N Kenneth Av,False
39,6,Chicago Police Station,4650 N Pulaski Rd,True
39,7,Mayfair Library,4400 W Lawrence Av,True
39,8,Salvation Army,5020 N Pulaski Rd,True
39,9,Sokol Community Ctr,4855 N Elston Av,False
39,10,Eugene Park,5100 N Ridgeway Av,True
39,11,Sokol Community Ctr,4855 N Elston Av,False
39,12,Volta School,4950 N Avers Av,False
39,13,Hollywood Park,3312 W Thorndale Av,True
39,14,Mayfair Park,4550 W Sunnyside Av,True
39,15,Sauganash School,6040 N Kilpatrick,True
39,16,Peterson School,5510 N Christiana Av,True
39,17,Mayfair Park,4550 W Sunnyside Av,True
39,18,Hollywood Park,3312 W Thorndale Av,True
39,19,St Edward Church,4457 N Lowell Av,True
39,20,Indian Park,6010 W Matson Av,True
39,21,Rosedale Park,6312 W Rosedale Av,True
39,22,Peterson School,5510 N Christiana Av,True
39,23,Collettis,5707 N Central Av,True
39,24,Collettis,5707 N Central Av,True
39,25,Korean Martyrs Catholic Church,4115 N Kedvale Av,False
39,26,Mayfair Plaza Corp,4001 W Devon Av,True
39,27,Forest Preserve Dist CC,6100 N Central Av,True
39,28,Chgo Latvian Cmty Ctr,4146 N Elston Av,True
39,29,Fairmont Care Ctr,5061 N Pulaski Rd,True
39,30,North Pk Covenant Church,5250 N Christiana Av,True
39,31,Chicago Police Station,4650 N Pulaski Rd,True
39,32,Solomon School,6206 N Hamlin Av,True
39,33,Albany Park Cmty Ctr,5101 N Kimball Av,True
39,34,Salvation Army,4056 N Pulaski Rd,True
39,35,North Pk Covenant Church,5250 N Christiana Av,True
39,36,Solomon School,6206 N Hamlin Av,True
39,37,Sauganash Park,5861 N Kostner Av,True
39,38,Gompers Park,4222 W Foster Av,True
39,39,Brynford Bible Church,5700 N Pulaski Rd,True
39,40,Sauganash Park,5861 N Kostner Av,True
39,41,1st Cong Of Forest Glen,5400 N Lawler Av,False
39,42,Sauganash School,6040 N Kilpatrick,True
39,43,1st Cong Of Forest Glen,5400 N Lawler Av,False
39,44,Edgebrook Library,5331 W Devon Av,True
39,45,Edgebrook Library,5331 W Devon Av,True
40,1,Chicago Police Station,5400 N Lincoln Av,True
40,2,Mather High School,5835 N Lincoln Av,True
40,3,St Demetrios Greek Orthodox Ch,2728 W Carmen Av,True
40,4,Assyrian Ntnl Council Of Il,2450 W Peterson Av,True
40,5,St Demetrios Greek Orthodox Ch,2728 W Carmen Av,True
40,6,Gross Park,2708 W Lawrence Av,True
40,7,St Matthias School,4910 N Claremont Av,True
40,8,Cambodian Association Of Illinois,2831 W Lawrence Av,True
40,9,G &amp; A Sr Residence/Ravenswood,1818 W Peterson Av,True
40,10,Green Briar Park,2650 W Peterson Av,False
40,11,Chappell Elementary,2135 W Foster Av,True
40,12,Gateway To Learning,4925 N Lincoln Av,True
40,13,Amundsen High School,5110 N Damen Av,True
40,14,Budlong School,2701 W Foster Av,True
40,15,Napleton Northwestern Chrysler,5950 N Western Av,True
40,16,Amundsen High School,5110 N Damen Av,True
40,17,River Park,5100 N Francisco Av,True
40,18,Emmerson Park,1820 W Granville Av,True
40,19,St Philip Lutheran Sch,2500 W Bryn Mawr Av,True
40,20,Continental Care Ctr,5336 N Western Av,True
40,21,Chicago Fire Station,2322 W Foster Av,True
40,22,Peterson Plaza Apartments,5969 N Ravenswood Av,True
40,23,Let Them Eat Chocolate,5306 N Damen Av,True
40,24,Budlong Woods Library,5630 N Lincoln,True
40,25,Ebenezer Lutheran Ch,1650 W Foster Av,True
40,26,Edgewater Historical Society,5358 N Ashland Av,True
40,27,Schneider Apartments,1750 W Peterson Av,True
40,28,Chicago Police Station,6464 N Clark St,True
40,29,Mather High School,5835 N Lincoln Av,True
40,30,Jamieson School,5650 N Mozart St,True
40,31,Ebenezer Lutheran Ch,1650 W Foster Av,True
40,32,Tempel Steel Co,5440 N Wolcott Av,True
40,33,St Gregory The Great Parish,5545 N Paulina St,False
40,34,Jamieson School,5650 N Mozart St,True
40,35,Misericordia Home,2001 W Devon Av,True
40,36,Peterson Plaza Apartments,5969 N Ravenswood Av,True
40,37,Pressure Inc,6318 N Clark St,True
40,38,D A N K Haus,4740 N Western Av,True
40,39,Napleton Northwestern Chrysler,5950 N Western Av,True
41,1,St Juliana School,7400 W Touhy Av,True
41,2,Stock School,7507 W Birchwood Av,True
41,3,Saint Monica Parish,5115 N Mont Clare Av,True
41,4,Brooks Park,7100 N Harlem Av,True
41,5,Edison Park Lutheran Ch,6626 N Oliphant Av,True
41,6,Wildwood School,6950 N Hiawatha Av,True
41,7,Edison Park Lutheran Ch,6626 N Oliphant Av,True
41,8,Edison Park Lutheran Ch,6626 N Oliphant Av,True
41,9,Edgebrook School,6525 N Hiawatha Av,False
41,10,Brooks Park,7100 N Harlem Av,True
41,11,Windy City Cmty Ch,6131 N Newark Av,False
41,12,Saint Monica Parish,5115 N Mont Clare Av,True
41,13,St Eugene Church,5220 N Canfield Av,True
41,14,Wildwood School,6950 N Hiawatha Av,True
41,15,Olympia Park,6566 N Avondale Av,True
41,16,Windy City Cmty Ch,6131 N Newark Av,False
41,17,Norwood Crossing,6016 N Nina,True
41,18,Immaculate Conception School,7263 W Talcott Av,True
41,19,Edgebrook School,6525 N Hiawatha Av,False
41,20,Resurrection Retirement Ctr,7262 W Peterson Av,True
41,21,Onahan School,6600 W Raven St,True
41,22,Roden Library,6083 N Northwest,True
41,23,St Eugene Church,5220 N Canfield Av,True
41,24,Garvey School,5225 N Oak Park Av,False
41,25,St Joseph Ukranian Church,5000 N Cumberland Av,True
41,26,Norwood Lutheran Church,5917 N Nina Av,True
41,27,St Joseph Ukranian Church,5000 N Cumberland Av,True
41,28,Pavillion Apts,5441 N East River Rd,True
41,29,Pavillion Apts,5441 N East River Rd,True
41,30,Garvey School,5225 N Oak Park Av,False
41,31,Resurrection Retirement Ctr,7262 W Peterson Av,True
41,32,Caldwell Woods,6358 W Devon Av,True
41,33,Oriole Park,5430 N Olcott Av,True
41,34,Oriole Park,5430 N Olcott Av,True
41,35,Onahan School,6600 W Raven St,True
41,36,Oriole Pk School,5424 N Oketo Av,True
41,37,Olympia Park,6566 N Avondale Av,True
41,38,Garvey School,5225 N Oak Park Av,False
41,39,Wildwood School,6950 N Hiawatha Av,True
41,40,Stock School,7507 W Birchwood Av,True
41,41,Immaculate Conception School,7263 W Talcott Av,True
41,42,St Juliana School,7400 W Touhy Av,True
41,43,Immaculate Conception School,7263 W Talcott Av,True
41,44,St Juliana School,7400 W Touhy Av,True
41,45,Oriole Pk School,5424 N Oketo Av,True
41,46,Norwood Lutheran Church,5917 N Nina Av,True
41,47,Park Community Church,6155 W Touhy Av,False
42,1,100 Bellevue Condo Assoc,100 E Bellevue Pl,True
42,2,Northwestern Memorial Hospital,541 N Fairbanks Ct,True
42,3,Local #134 I B E W,600 W Washington Bv,True
42,4,500 N Lake Shore Dr,500 N Lake Shore Dr,True
42,5,Domain Condo Association,900 N Kingsbury St,True
42,6,400 Condo Association,400 E Randolph St,True
42,7,420 E Ohio Apartments,420 E Ohio St,True
42,8,680 Lake Res Condo Assoc,680 N Lake Shore Dr,True
42,9,La Quinta Inn &amp; Suites,1 S Franklin St,True
42,10,Harold Washington College,30 E Lake St,True
42,11,Lake Point Tower,505 N Lake Shore Dr,True
42,12,Local #134 I B E W,600 W Washington Bv,True
42,13,155 Harbor Condo Assoc,155 N Harbor Dr,True
42,14,Assumption Church,323 W Illinois St,True
42,15,Rezas Restaurant,432 W Ontario St,True
42,16,Park Alexandria Condo,125 S Jefferson St,True
42,17,Kingsbury Plaza,520 N Kingsbury St,True
42,18,Left Bank At K Station,300 N Canal St,True
42,19,Maguire Hall,1 E Pearson St,True
42,20,33 West Ontario Millennium Condo,33 W Ontario St,True
42,21,Local #134 I B E W,600 W Washington Bv,True
42,22,55 East Erie Condo Assoc,55 E Erie St,True
42,23,Access Living,115 W Chicago Av,True
42,24,1000 Condo Assoc,1000 N Lake Shore Pz,True
42,25,River Plz Homeowners Assoc,405 N Wabash Av,True
42,26,Residence/River East Cond0,512 N McClurg Ct,True
42,27,Marina Towers Condo,300 N State St,True
42,28,North Harbor Tower,175 N Harbor Dr,True
42,29,303 E Wacker,303 E Wacker Dr,True
42,30,The Buckingham,360 E Randolph St,True
42,31,Vacant Store Front,339 E Grand Av,True
42,32,400 N LaSalle Condo,400 N LaSalle St,True
42,33,Spertus Institute,610 S Michigan Av,True
42,34,Fourth Presbyterian Ch,880 N Michigan Av,True
42,35,535 Condo Assoc,535 N Michigan Av,True
42,36,Local #134 I B E W,600 W Washington Bv,True
42,37,Rezas Restaurant,432 W Ontario St,True
42,38,Rezas Restaurant,432 W Ontario St,True
42,39,Hotel Felix,111 W Huron St,True
42,40,303 E Wacker,303 E Wacker Dr,True
42,41,Local #134 I B E W,600 W Washington Bv,True
42,42,Harold Washington College,30 E Lake St,True
43,1,LaSalle School,1734 N Orleans St,True
43,2,New Life Community Church,1110 W Lill Av,False
43,3,Lincoln Park High School,2001 N Orchard St,True
43,4,Old Town Triangle Assoc,1763 N North Park Av,True
43,5,Newberry School,700 W Willow St,True
43,6,St George Grk Othodox Church,2701 N Sheffield Av,True
43,7,Dickens &amp; Burling Apts,2111 N Halsted St,True
43,8,Margaret Day Blake Apartments,2140 N Clark St,True
43,9,Elizabeth/Larrabee Apartments,1845 N Larrabee St,True
43,10,Adams Park,1919 N Seminary Av,True
43,11,Lincoln Park High School,2001 N Orchard St,True
43,12,345 Fullerton Parkway Condominium,345 W Fullerton Pkwy,True
43,13,Commonwealth Apartments,2757 N Pine Grove Av,True
43,14,LaSalle School,1734 N Orleans St,True
43,15,Lincoln Pk Tower Condo,1960 N Lincoln Pk West,True
43,16,Lincoln Pk Br Library,1150 W Fullerton Av,True
43,17,Francis Parker School,2233 N Clark St,True
43,18,Wayne Wright Amer Lg 1052,1258 W Wrightwood Av,True
43,19,Old Town Triangle Assoc,1763 N North Park Av,True
43,20,Cenacle Convent,513 W Fullerton Pkwy,True
43,21,Alcott School,2625 N Orchard St,False
43,22,Alcott School,2625 N Orchard St,False
43,23,Newberry School,700 W Willow St,True
43,24,Margaret Day Blake Apartments,2140 N Clark St,True
43,25,Lakeview Condo Assoc,2626 N Lakeview Av,True
43,26,2400 Lakeview Condo,2400 N Lakeview Av,True
43,27,444 St James Apartments,444 W St James Pl,True
43,28,Draper &amp; Kramer,1360 N Lake Shore Dr,True
43,29,Cenacle Convent,513 W Fullerton Pkwy,True
43,30,Oscar Mayer School,2250 N Clifton Av,True
43,31,Edith Spurlock Sampson Apartments,2720 N Sheffield Av,True
43,32,Belden Stratford Apartments,2300 N Lincoln Pk West,True
43,33,Chicago History Museum,1601 N Clark St,True
43,34,2650 Lakeview Condo,2650 N Lakeview Av,True
43,35,One East Scott Condo Assoc,1 E Scott St,True
43,36,Sunrise Assisted Living/Lincoln Pk,2710 N Clark St,True
43,37,Church Of Our Saviour,530 W Fullerton Av,False
43,38,Chicago History Museum,1601 N Clark St,True
43,39,Lincoln Pk Br Library,1150 W Fullerton Av,True
43,40,Alcott School,2625 N Orchard St,False
43,41,De Paul Athletic Traning Ctr,2323 N Sheffield Av,True
43,42,Sunrise Assisted Living/Lincoln Pk,2710 N Clark St,True
43,43,The Junior League Of Chicago,1447 N Astor St,False
43,44,Francis Parker School,2233 N Clark St,True
43,45,Elizabeth/Larrabee Apartments,1845 N Larrabee St,True
43,46,Chicago Fire Station,2714 N Halsted St,True
44,1,The Belmont By Reside,3170 N Sheridan Rd,True
44,2,Greenview Place,1501 W Melrose St,True
44,3,3150 Condo Assoc,3150 N Lake Shore Dr,True
44,4,The Hallmark,2960 N Lake Shore Dr,True
44,5,Alden Lincoln Pk Nursing Hm,504 W Wellington Av,True
44,6,Second Unitarian Church,656 W Barry Av,True
44,7,2800 Lake Shore Condo Assoc,2800 N Lake Shore Dr,True
44,8,Wirtz Realty Corp,2970 N Sheridan Rd,True
44,9,Sheil Park,3505 N Southport,True
44,10,Hawthorne School,3319 N Clifton Av,False
44,11,Sheil Park,3505 N Southport,True
44,12,Temple Sholom,3480 N Lake Shore Dr,True
44,13,Hawthorne School,3319 N Clifton Av,False
44,14,Advocate Il Masonic MD Ctr,814 W Nelson St,True
44,15,Broadway United Methodist Church,3338 N Broadway,True
44,16,Blaine School,1420 W Grace St,False
44,17,The Kenwood Of Lakeview,3121 N Sheridan Rd,True
44,18,Second Unitarian Church,656 W Barry Av,True
44,19,Nettelhorst School,3252 N Broadway,True
44,20,Advocate Il Masonic MD Ctr,814 W Nelson St,True
44,21,John Merlo Library,644 W Belmont Av,True
44,22,Hawthorne House,3450 N Lake Shore Dr,True
44,23,Britton Budd Apartments,501 W Surf St,True
44,24,Commonwealth Plaza Apartments,340 W Diversey Pkwy,True
44,25,Blaine School,1420 W Grace St,False
44,26,Chicago Police Station,850 W Addison St,True
44,27,Agassiz School,2851 N Seminary Av,True
44,28,Belmont Towers,510 W Belmont Av,True
44,29,Agassiz School,2851 N Seminary Av,True
44,30,Sheil Park,3505 N Southport,True
44,31,G-Man,3740 N Clark St,False
44,32,G-Man,3740 N Clark St,False
44,33,Broadway United Methodist Church,3338 N Broadway,True
44,34,Hattie Callner Apartments,855 W Aldine Av,True
44,35,The Kenwood Of Lakeview,3121 N Sheridan Rd,True
44,36,Chicago Police Station,850 W Addison St,True
44,37,Nettelhorst School,3252 N Broadway,True
44,38,Hawthorne School,3319 N Clifton Av,False
44,39,Hawthorne School,3319 N Clifton Av,False
44,40,Agassiz School,2851 N Seminary Av,True
44,41,Britton Budd Apartments,501 W Surf St,True
45,1,Thurgood Marshall School,3900 N Lawndale Av,True
45,2,Thurgood Marshall School,3900 N Lawndale Av,True
45,3,Independence Park,3945 N Springfield Av,True
45,4,Disney II Magnet School,3815 N Kedvale,True
45,5,Disney II Magnet School,3815 N Kedvale,True
45,6,Mid City Nissan,4444 W Irving Park Rd,True
45,7,Mid City Nissan,4444 W Irving Park Rd,True
45,8,Christ Our Saviour Church,3807 N Lavergne Av,False
45,9,Gray School,3730 N Laramie Av,True
45,10,Gray School,3730 N Laramie Av,True
45,11,Faith United Church Of Christ,5051 W Belle Plaine Av,False
45,12,St John Lutheran Church,4939 W Montrose Av,True
45,13,Faith United Church Of Christ,5051 W Belle Plaine Av,False
45,14,St John Lutheran Church,4939 W Montrose Av,True
45,15,Wilson Park,4630 N Milwaukee Av,True
45,16,Jefferson Park Library,5363 W Lawrence Av,True
45,17,Wilson Park,4630 N Milwaukee Av,True
45,18,Prussing School,4650 N Menard Av,False
45,19,Jefferson Park,4822 N Long,False
45,20,Jefferson Park,4822 N Long,False
45,21,St Constance School,5864 W Ainslie St,True
45,22,St Constance School,5864 W Ainslie St,True
45,23,Northwest Fellowship Ch,6125 W Foster Av,True
45,24,Northwest Fellowship Ch,6125 W Foster Av,True
45,25,Northwest Fellowship Ch,6125 W Foster Av,True
45,26,Northwest Fellowship Ch,6125 W Foster Av,True
45,27,Beard School,6445 W Strong St,True
45,28,St Constance School,5864 W Ainslie St,True
